position_ref,order_ref,comune,foglio,particella,parcel_ref,holder_named_in_annex,basis,subject_resolution
DET-14-2026-FITO:CAPURSO:14:735,DET-14-2026-FITO,Capurso,14,735,B716_001400.735,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:734,DET-14-2026-FITO,Capurso,14,734,B716_001400.734,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:285,DET-14-2026-FITO,Capurso,14,285,B716_001400.285,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:719,DET-14-2026-FITO,Capurso,14,719,B716_001400.719,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:715,DET-14-2026-FITO,Capurso,14,715,B716_001400.715,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:276,DET-14-2026-FITO,Capurso,14,276,B716_001400.276,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:270,DET-14-2026-FITO,Capurso,14,270,B716_001400.270,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:269,DET-14-2026-FITO,Capurso,14,269,B716_001400.269,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:266,DET-14-2026-FITO,Capurso,14,266,B716_001400.266,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:265,DET-14-2026-FITO,Capurso,14,265,B716_001400.265,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:262,DET-14-2026-FITO,Capurso,14,262,B716_001400.262,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:261,DET-14-2026-FITO,Capurso,14,261,B716_001400.261,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:260,DET-14-2026-FITO,Capurso,14,260,B716_001400.260,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:257,DET-14-2026-FITO,Capurso,14,257,B716_001400.257,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:255,DET-14-2026-FITO,Capurso,14,255,B716_001400.255,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:254,DET-14-2026-FITO,Capurso,14,254,B716_001400.254,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:253,DET-14-2026-FITO,Capurso,14,253,B716_001400.253,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:249,DET-14-2026-FITO,Capurso,14,249,B716_001400.249,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:247,DET-14-2026-FITO,Capurso,14,247,B716_001400.247,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:246,DET-14-2026-FITO,Capurso,14,246,B716_001400.246,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:494,DET-14-2026-FITO,Capurso,14,494,B716_001400.494,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:492,DET-14-2026-FITO,Capurso,14,492,B716_001400.492,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:489,DET-14-2026-FITO,Capurso,14,489,B716_001400.489,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:487,DET-14-2026-FITO,Capurso,14,487,B716_001400.487,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:486,DET-14-2026-FITO,Capurso,14,486,B716_001400.486,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:123,DET-14-2026-FITO,Capurso,14,123,B716_001400.123,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:122,DET-14-2026-FITO,Capurso,14,122,B716_001400.122,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:120,DET-14-2026-FITO,Capurso,14,120,B716_001400.120,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:119,DET-14-2026-FITO,Capurso,14,119,B716_001400.119,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:118,DET-14-2026-FITO,Capurso,14,118,B716_001400.118,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:117,DET-14-2026-FITO,Capurso,14,117,B716_001400.117,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:478,DET-14-2026-FITO,Capurso,14,478,B716_001400.478,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:116,DET-14-2026-FITO,Capurso,14,116,B716_001400.116,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:477,DET-14-2026-FITO,Capurso,14,477,B716_001400.477,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:115,DET-14-2026-FITO,Capurso,14,115,B716_001400.115,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:114,DET-14-2026-FITO,Capurso,14,114,B716_001400.114,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:113,DET-14-2026-FITO,Capurso,14,113,B716_001400.113,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:112,DET-14-2026-FITO,Capurso,14,112,B716_001400.112,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:111,DET-14-2026-FITO,Capurso,14,111,B716_001400.111,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:110,DET-14-2026-FITO,Capurso,14,110,B716_001400.110,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:109,DET-14-2026-FITO,Capurso,14,109,B716_001400.109,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:108,DET-14-2026-FITO,Capurso,14,108,B716_001400.108,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:106,DET-14-2026-FITO,Capurso,14,106,B716_001400.106,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:245,DET-14-2026-FITO,Capurso,14,245,B716_001400.245,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:242,DET-14-2026-FITO,Capurso,14,242,B716_001400.242,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:244,DET-14-2026-FITO,Capurso,14,244,B716_001400.244,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:243,DET-14-2026-FITO,Capurso,14,243,B716_001400.243,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:197,DET-14-2026-FITO,Capurso,14,197,B716_001400.197,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:192,DET-14-2026-FITO,Capurso,14,192,B716_001400.192,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:191,DET-14-2026-FITO,Capurso,14,191,B716_001400.191,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:190,DET-14-2026-FITO,Capurso,14,190,B716_001400.190,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:629,DET-14-2026-FITO,Capurso,14,629,B716_001400.629,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:626,DET-14-2026-FITO,Capurso,14,626,B716_001400.626,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:623,DET-14-2026-FITO,Capurso,14,623,B716_001400.623,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:620,DET-14-2026-FITO,Capurso,14,620,B716_001400.620,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:189,DET-14-2026-FITO,Capurso,14,189,B716_001400.189,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:188,DET-14-2026-FITO,Capurso,14,188,B716_001400.188,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:187,DET-14-2026-FITO,Capurso,14,187,B716_001400.187,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:184,DET-14-2026-FITO,Capurso,14,184,B716_001400.184,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:182,DET-14-2026-FITO,Capurso,14,182,B716_001400.182,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:619,DET-14-2026-FITO,Capurso,14,619,B716_001400.619,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:616,DET-14-2026-FITO,Capurso,14,616,B716_001400.616,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:337,DET-14-2026-FITO,Capurso,14,337,B716_001400.337,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:332,DET-14-2026-FITO,Capurso,14,332,B716_001400.332,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:693,DET-14-2026-FITO,Capurso,14,693,B716_001400.693,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:331,DET-14-2026-FITO,Capurso,14,331,B716_001400.331,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:692,DET-14-2026-FITO,Capurso,14,692,B716_001400.692,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:330,DET-14-2026-FITO,Capurso,14,330,B716_001400.330,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:691,DET-14-2026-FITO,Capurso,14,691,B716_001400.691,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:690,DET-14-2026-FITO,Capurso,14,690,B716_001400.690,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:329,DET-14-2026-FITO,Capurso,14,329,B716_001400.329,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:689,DET-14-2026-FITO,Capurso,14,689,B716_001400.689,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:688,DET-14-2026-FITO,Capurso,14,688,B716_001400.688,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:326,DET-14-2026-FITO,Capurso,14,326,B716_001400.326,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:687,DET-14-2026-FITO,Capurso,14,687,B716_001400.687,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:686,DET-14-2026-FITO,Capurso,14,686,B716_001400.686,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:324,DET-14-2026-FITO,Capurso,14,324,B716_001400.324,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:685,DET-14-2026-FITO,Capurso,14,685,B716_001400.685,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:323,DET-14-2026-FITO,Capurso,14,323,B716_001400.323,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
DET-14-2026-FITO:CAPURSO:14:684,DET-14-2026-FITO,Capurso,14,684,B716_001400.684,True,Named in the determination's Allegato 1/B,A holder is named in the annex. The identity is not stored here.
